Datetime,Sei,Fin,Right,Humpback,Other,Duration,Latitude,Longitude
2/11/2020 17:59,0,1,0,1,87,900,41.2173,-71.1303
2/11/2020 18:14,0,2,0,0,103,900,41.2179,-71.1341
2/11/2020 18:21,0,2,0,0,53,420,41.2183,-71.1369
2/11/2020 18:38,0,0,0,0,0,0,41.218,-71.138
2/11/2020 18:44,0,1,1,0,49,341,41.218,-71.138
2/11/2020 18:59,0,8,0,0,175,900,41.2188,-71.14
2/11/2020 19:14,0,6,0,0,114,900,41.2195,-71.1419
2/11/2020 19:29,0,3,0,0,90,900,41.2203,-71.1438
2/11/2020 19:44,0,2,0,1,115,900,41.221,-71.1457
2/11/2020 19:59,0,8,1,1,125,900,41.2217,-71.1477
2/11/2020 20:14,0,7,0,0,98,900,41.2225,-71.1496
2/11/2020 20:29,0,9,0,0,90,900,41.2232,-71.1515
2/11/2020 20:39,0,3,0,0,54,611,41.2239,-71.1531
2/11/2020 20:55,0,0,0,0,0,0,41.2238,-71.1528
2/11/2020 20:59,0,2,1,0,67,211,41.2238,-71.1528
2/11/2020 21:14,0,7,0,0,89,900,41.2223,-71.153
2/11/2020 21:29,0,11,0,0,72,900,41.2207,-71.1532
2/11/2020 21:44,0,14,0,0,87,900,41.2192,-71.1533
2/11/2020 21:59,0,11,0,0,102,900,41.2177,-71.1535
2/11/2020 22:14,0,11,0,1,72,900,41.2161,-71.1537
2/11/2020 22:29,0,10,0,0,91,900,41.2146,-71.1539
2/11/2020 22:44,0,12,0,0,81,900,41.213,-71.1541
2/11/2020 22:57,0,8,0,0,68,773,41.2115,-71.1542
2/11/2020 23:13,0,0,0,0,0,0,41.2109,-71.153
2/11/2020 23:14,0,0,1,0,16,49,41.2109,-71.153
2/11/2020 23:29,0,5,0,0,78,900,41.2083,-71.152
2/11/2020 23:44,0,7,0,0,73,900,41.2056,-71.1513
2/11/2020 23:59,0,2,0,1,77,900,41.2029,-71.1506
2/12/2020 0:14,0,5,0,0,81,900,41.2003,-71.1499
2/12/2020 0:29,0,9,0,1,57,900,41.1976,-71.1492
2/12/2020 0:44,0,12,0,0,74,900,41.1949,-71.1485
2/12/2020 0:59,0,7,0,0,64,900,41.1922,-71.1478
2/12/2020 1:14,0,8,0,0,158,900,41.1895,-71.1471
2/12/2020 1:15,0,0,0,0,10,75,41.1895,-71.1471
2/12/2020 1:33,0,0,0,0,0,0,41.1884,-71.1463
2/12/2020 1:44,0,6,0,0,61,636,41.1852,-71.1436
2/12/2020 1:59,0,6,0,0,101,900,41.1817,-71.1433
2/12/2020 2:14,0,14,0,0,119,900,41.1782,-71.143
2/12/2020 2:29,0,8,0,0,261,900,41.1748,-71.1427
2/12/2020 2:44,0,12,0,0,133,900,41.1713,-71.1424
2/12/2020 2:59,0,7,0,0,101,900,41.1678,-71.1421
2/12/2020 3:14,0,6,0,0,101,900,41.1644,-71.1418
2/12/2020 3:29,0,15,0,0,85,900,41.1609,-71.1415
2/12/2020 3:33,0,0,0,0,28,267,41.1609,-71.1415
2/12/2020 3:50,0,0,0,0,0,0,41.159,-71.1413
2/12/2020 3:59,0,4,0,0,98,510,41.1552,-71.1401
2/12/2020 4:14,0,3,0,0,165,900,41.1525,-71.1406
2/12/2020 4:29,0,10,0,0,102,900,41.1497,-71.1412
2/12/2020 4:44,0,4,0,0,73,900,41.147,-71.1417
2/12/2020 4:59,0,3,0,0,115,900,41.1443,-71.1422
2/12/2020 5:14,0,9,0,0,115,900,41.1416,-71.1428
2/12/2020 5:29,0,6,0,1,108,900,41.1388,-71.1433
2/12/2020 5:44,0,8,0,0,86,900,41.1361,-71.1439
2/12/2020 5:52,0,1,0,0,32,487,41.1341,-71.1442
2/12/2020 6:03,0,0,0,0,0,0,41.1341,-71.1442
2/12/2020 6:14,0,2,0,0,58,649,41.1325,-71.1434
2/12/2020 6:29,0,1,0,0,70,900,41.1311,-71.1439
2/12/2020 6:44,0,3,0,0,64,900,41.1296,-71.1445
2/12/2020 6:59,0,6,0,0,93,900,41.1282,-71.145
2/12/2020 7:14,0,5,0,0,86,900,41.1267,-71.1455
2/12/2020 7:29,0,5,0,0,77,900,41.1253,-71.146
2/12/2020 7:44,0,5,0,0,95,900,41.1239,-71.1465
2/12/2020 7:59,0,5,0,0,65,900,41.1224,-71.147
2/12/2020 8:00,0,0,0,0,11,51,41.1224,-71.147
2/12/2020 8:18,0,0,0,0,0,0,41.1222,-71.147
2/12/2020 8:29,0,0,0,0,107,660,41.1225,-71.1449
2/12/2020 8:44,0,4,0,1,93,900,41.1216,-71.1445
2/12/2020 8:59,0,4,0,0,84,900,41.1207,-71.1441
2/12/2020 9:14,0,7,0,0,93,900,41.1199,-71.1436
2/12/2020 9:29,0,6,0,0,94,900,41.119,-71.1432
2/12/2020 9:44,0,7,0,0,65,900,41.1181,-71.1428
2/12/2020 9:59,0,14,0,0,79,900,41.1173,-71.1423
2/12/2020 10:14,0,7,0,0,78,900,41.1164,-71.1419
2/12/2020 10:19,0,0,0,0,30,310,41.1164,-71.1419
2/12/2020 10:37,0,0,0,0,0,0,41.1156,-71.1392
2/12/2020 10:44,0,3,0,0,32,406,41.1156,-71.1392
2/12/2020 10:59,0,2,0,0,64,900,41.1134,-71.1374
2/12/2020 11:14,0,3,0,0,75,900,41.1111,-71.1355
2/12/2020 11:29,0,4,0,0,80,900,41.1089,-71.1337
2/12/2020 11:44,0,9,0,0,63,900,41.1067,-71.1318
2/12/2020 11:59,0,5,0,0,54,900,41.1044,-71.1299
2/12/2020 12:14,0,2,0,0,58,900,41.1022,-71.1281
2/12/2020 12:29,0,3,0,0,58,900,41.0999,-71.1262
2/12/2020 12:39,0,1,0,0,47,590,41.0981,-71.1246
2/12/2020 12:55,0,0,0,0,0,0,41.097,-71.121
2/12/2020 12:59,0,1,0,0,22,209,41.097,-71.121
2/12/2020 13:14,0,1,0,1,72,900,41.0936,-71.1199
2/12/2020 13:29,0,2,0,0,54,900,41.0902,-71.1187
2/12/2020 13:44,0,1,0,0,62,900,41.0869,-71.1175
2/12/2020 13:59,0,3,0,0,101,900,41.0835,-71.1163
2/12/2020 14:14,0,6,0,0,83,900,41.0801,-71.1151
2/12/2020 14:29,0,5,1,0,86,900,41.0767,-71.1139
2/12/2020 14:44,0,5,0,1,107,900,41.0733,-71.1128
2/12/2020 14:55,0,2,0,0,78,693,41.0702,-71.1116
2/12/2020 15:12,0,0,0,0,0,0,41.0685,-71.1096
2/12/2020 15:14,0,0,0,0,22,93,41.0685,-71.1096
2/12/2020 15:29,0,11,0,0,130,900,41.0649,-71.1102
2/12/2020 15:44,0,17,0,1,83,900,41.0614,-71.1109
2/12/2020 15:59,0,27,0,0,79,900,41.0578,-71.1116
2/12/2020 16:14,0,36,0,0,77,900,41.0543,-71.1123
2/12/2020 16:29,0,31,0,0,86,900,41.0508,-71.1129
2/12/2020 16:44,0,37,0,0,52,900,41.0472,-71.1136
2/12/2020 16:59,0,25,0,0,71,900,41.0437,-71.1143
2/12/2020 17:11,0,15,0,0,51,756,41.0402,-71.115
2/12/2020 17:23,0,0,0,0,0,0,41.0387,-71.1154
2/12/2020 17:29,0,15,0,0,14,328,41.0387,-71.1154
2/12/2020 17:44,0,32,0,0,58,900,41.0362,-71.1171
2/12/2020 17:59,0,36,1,0,62,900,41.0338,-71.1188
2/12/2020 18:14,0,49,0,0,47,900,41.0313,-71.1205
2/12/2020 18:29,0,45,0,0,71,900,41.0288,-71.1222
2/12/2020 18:44,0,9,0,1,63,900,41.0264,-71.1239
2/12/2020 18:59,0,7,0,0,64,900,41.0239,-71.1256
2/12/2020 19:14,0,49,0,0,56,896,41.0214,-71.1273
2/12/2020 19:37,0,0,0,0,0,0,41.0217,-71.1287
2/12/2020 19:44,0,27,0,0,43,412,41.0217,-71.1287
2/12/2020 19:59,0,40,0,0,57,900,41.0205,-71.1298
2/12/2020 20:14,0,52,0,0,77,900,41.0192,-71.1309
2/12/2020 20:29,0,41,0,0,48,900,41.018,-71.1319
2/12/2020 20:44,0,40,0,0,62,900,41.0168,-71.133
2/12/2020 20:59,0,45,0,0,74,900,41.0156,-71.134
2/12/2020 21:14,0,49,0,0,75,900,41.0143,-71.1351
2/12/2020 21:29,0,47,0,0,71,900,41.0131,-71.1362
2/12/2020 21:38,0,20,0,0,63,579,41.0122,-71.137
2/12/2020 21:49,0,0,0,0,0,0,41.0122,-71.137
2/12/2020 21:59,0,28,0,0,42,609,41.0123,-71.1368
2/12/2020 22:14,0,50,0,0,60,900,41.0107,-71.1367
2/12/2020 22:29,0,36,0,0,94,900,41.0092,-71.1366
2/12/2020 22:44,0,33,0,0,65,900,41.0076,-71.1366
2/12/2020 22:59,0,36,0,0,66,900,41.006,-71.1365
2/12/2020 23:14,0,10,0,0,59,900,41.0044,-71.1364
2/12/2020 23:29,0,7,0,0,50,900,41.0028,-71.1363
2/12/2020 23:40,0,3,0,0,60,655,41.0014,-71.1363
2/13/2020 0:03,0,0,0,0,0,0,41.0014,-71.1362
2/13/2020 0:14,0,4,0,0,41,610,41.0016,-71.1338
2/13/2020 0:29,1,2,0,0,70,900,40.9988,-71.1331
2/13/2020 0:44,0,8,0,0,62,900,40.9959,-71.1325
2/13/2020 0:59,0,5,0,1,53,900,40.993,-71.1318
2/13/2020 1:14,0,37,0,0,60,900,40.9901,-71.1312
2/13/2020 1:29,0,34,0,0,47,900,40.9873,-71.1305
2/13/2020 1:44,0,35,0,0,53,900,40.9844,-71.1299
2/13/2020 1:59,0,38,0,0,52,900,40.9815,-71.1292
2/13/2020 2:03,0,13,0,0,20,256,40.9815,-71.1292
2/13/2020 2:20,0,0,0,0,0,0,40.9803,-71.1289
2/13/2020 2:29,0,18,0,0,41,545,40.9792,-71.1283
2/13/2020 2:44,0,38,0,0,49,900,40.9758,-71.1284
2/13/2020 2:59,0,42,0,0,50,900,40.9724,-71.1286
2/13/2020 3:14,0,34,0,0,40,900,40.9689,-71.1288
2/13/2020 3:29,0,50,0,0,49,900,40.9655,-71.129
2/13/2020 3:44,0,33,0,0,43,900,40.9621,-71.1292
2/13/2020 3:59,0,12,0,0,42,900,40.9586,-71.1293
2/13/2020 4:14,0,48,0,0,55,900,40.9552,-71.1295
2/13/2020 4:23,0,19,0,1,21,573,40.9525,-71.1297
2/13/2020 4:40,0,0,0,0,0,0,40.952,-71.1306
2/13/2020 4:44,0,6,0,0,13,201,40.952,-71.1306
2/13/2020 4:59,0,6,0,0,46,900,40.9491,-71.1316
2/13/2020 5:14,0,10,0,0,51,900,40.9462,-71.1325
2/13/2020 5:29,0,0,0,0,40,900,40.9433,-71.1334
2/13/2020 5:44,0,3,0,0,28,900,40.9404,-71.1344
2/13/2020 5:59,0,2,0,0,31,900,40.9375,-71.1353
2/13/2020 6:14,0,2,0,0,47,900,40.9345,-71.1362
2/13/2020 6:29,0,3,0,0,33,900,40.9316,-71.1372
2/13/2020 6:42,0,11,0,0,28,789,40.9287,-71.1381
2/13/2020 6:58,0,0,0,0,0,0,40.928,-71.1394
2/13/2020 6:59,0,0,0,1,3,28,40.928,-71.1394
2/13/2020 7:14,0,5,0,0,43,900,40.9268,-71.1405
2/13/2020 7:29,0,6,0,0,49,900,40.9249,-71.1418
2/13/2020 7:44,0,14,0,0,41,900,40.923,-71.1431
2/13/2020 7:59,0,10,0,0,53,900,40.9211,-71.1445
2/13/2020 8:14,0,15,0,0,41,900,40.9192,-71.1458
2/13/2020 8:29,0,10,0,0,63,900,40.9174,-71.1471
2/13/2020 8:44,0,11,0,0,53,900,40.9155,-71.1484
2/13/2020 8:59,0,7,0,0,65,900,40.9136,-71.1497
2/13/2020 9:00,0,1,0,0,7,80,40.9136,-71.1497
2/13/2020 9:17,0,0,0,0,0,0,40.9131,-71.1504
2/13/2020 9:29,0,8,0,0,28,702,40.9123,-71.1511
2/13/2020 9:44,0,11,0,0,35,900,40.9109,-71.1508
2/13/2020 9:59,0,6,0,0,40,900,40.9094,-71.1505
2/13/2020 10:14,0,9,0,0,39,900,40.908,-71.1502
2/13/2020 10:29,1,12,0,0,46,900,40.9066,-71.1499
2/13/2020 10:44,0,24,0,0,47,900,40.9051,-71.1497
2/13/2020 10:59,0,34,0,1,49,900,40.9037,-71.1494
2/13/2020 11:14,0,36,0,0,41,900,40.9023,-71.1491
2/13/2020 11:19,0,9,0,0,21,308,40.9023,-71.1491
2/13/2020 11:36,0,0,0,0,0,0,40.901,-71.1486
2/13/2020 11:44,0,25,0,0,23,465,40.901,-71.1486
2/13/2020 11:59,0,46,0,0,65,900,40.8989,-71.1477
2/13/2020 12:14,0,28,0,0,48,900,40.8968,-71.1469
2/13/2020 12:29,0,13,0,0,57,900,40.8947,-71.146
2/13/2020 12:44,0,4,0,0,41,900,40.8926,-71.1452
2/13/2020 12:59,0,2,0,0,36,900,40.8905,-71.1443
2/13/2020 13:14,0,2,0,0,32,900,40.8884,-71.1435
2/13/2020 13:29,0,4,0,0,45,900,40.8864,-71.1426
2/13/2020 13:35,0,0,0,0,61,406,40.8864,-71.1426
2/13/2020 13:54,0,0,0,0,0,0,40.8848,-71.1405
2/13/2020 13:59,0,0,0,0,23,305,40.8848,-71.1405
2/13/2020 14:14,0,0,0,0,75,900,40.8838,-71.1426
2/13/2020 14:29,0,0,0,1,76,900,40.8828,-71.1447
2/13/2020 14:44,0,1,0,0,45,900,40.8817,-71.1467
2/13/2020 14:59,0,0,0,0,56,900,40.8807,-71.1488
2/13/2020 15:14,0,1,0,0,54,900,40.8797,-71.1509
2/13/2020 15:29,0,2,0,0,66,900,40.8786,-71.153
2/13/2020 15:44,0,6,0,0,61,900,40.8776,-71.155
2/13/2020 15:53,0,2,0,0,27,542,40.8767,-71.1568
2/13/2020 16:14,0,0,0,0,0,0,40.8757,-71.1554
2/13/2020 16:29,0,28,0,0,118,885,40.8752,-71.1573
2/13/2020 16:44,0,34,0,0,178,900,40.8747,-71.1607
2/13/2020 16:59,0,42,1,0,136,900,40.8742,-71.1641
2/13/2020 17:14,0,45,0,0,106,900,40.8737,-71.1676
2/13/2020 17:29,0,28,0,0,80,900,40.8732,-71.171
2/13/2020 17:44,0,15,0,0,60,900,40.8727,-71.1745
2/13/2020 17:59,0,39,0,0,57,900,40.8722,-71.1779
2/13/2020 18:14,0,25,0,0,45,900,40.8717,-71.1814
2/13/2020 18:15,0,0,0,0,8,94,40.8717,-71.1814
2/13/2020 18:32,0,0,0,0,0,0,40.8712,-71.1822
2/13/2020 18:44,0,34,0,1,43,702,40.8713,-71.1832
2/13/2020 18:59,0,45,0,0,51,900,40.8732,-71.1854
2/13/2020 19:14,0,5,0,0,51,900,40.8751,-71.1876
2/13/2020 19:29,0,3,0,0,51,900,40.877,-71.1898
2/13/2020 19:44,0,16,0,0,62,900,40.8789,-71.192
2/13/2020 19:59,0,26,0,1,51,900,40.8808,-71.1943
2/13/2020 20:14,0,8,0,0,43,900,40.8827,-71.1965
2/13/2020 20:29,0,4,0,0,44,900,40.8846,-71.1987
2/13/2020 20:31,0,0,0,0,3,159,40.8846,-71.1987
2/13/2020 20:51,0,0,0,0,0,0,40.8847,-71.1986
2/13/2020 20:59,0,1,0,0,17,489,40.8846,-71.1979
2/13/2020 21:14,0,0,0,0,73,900,40.8876,-71.1982
2/13/2020 21:29,0,1,0,0,67,900,40.8907,-71.1985
2/13/2020 21:44,0,11,0,0,61,900,40.8937,-71.1988
2/13/2020 21:59,0,29,0,0,47,900,40.8967,-71.1992
2/13/2020 22:14,0,1,0,0,51,900,40.8998,-71.1995
2/13/2020 22:29,0,1,0,0,42,900,40.9028,-71.1998
2/13/2020 22:44,0,2,0,0,48,900,40.9058,-71.2001
2/13/2020 22:51,0,1,0,0,32,443,40.9077,-71.2003
2/13/2020 23:09,0,0,0,0,0,0,40.9068,-71.1988
2/13/2020 23:14,0,15,0,0,24,262,40.9068,-71.1988
2/13/2020 23:29,0,5,0,0,45,900,40.9094,-71.1979
2/13/2020 23:44,0,39,0,0,49,900,40.9119,-71.197
2/13/2020 23:59,0,9,0,0,27,900,40.9145,-71.1962
2/14/2020 0:14,0,0,0,0,26,900,40.917,-71.1953
2/14/2020 0:29,0,0,0,0,82,900,40.9196,-71.1945
2/14/2020 0:44,0,0,0,0,33,900,40.9221,-71.1936
2/14/2020 0:59,1,0,0,0,51,900,40.9247,-71.1927
2/14/2020 1:10,0,0,0,0,27,652,40.9269,-71.192
2/14/2020 1:27,0,0,0,0,0,0,40.9249,-71.1896
2/14/2020 1:29,0,2,0,0,14,127,40.9249,-71.1896
2/14/2020 1:44,0,1,0,0,32,900,40.9259,-71.1888
2/14/2020 1:59,0,2,0,0,54,900,40.9275,-71.1877
2/14/2020 2:14,0,1,0,0,55,900,40.9291,-71.1866
2/14/2020 2:29,0,0,0,0,72,900,40.9307,-71.1855
2/14/2020 2:44,0,1,0,0,68,900,40.9323,-71.1844
2/14/2020 2:59,0,4,0,0,41,900,40.9339,-71.1833
2/14/2020 3:14,0,10,0,0,67,900,40.9355,-71.1822
2/14/2020 3:29,0,6,0,0,54,900,40.9371,-71.1811
2/14/2020 3:30,0,0,0,0,9,92,40.9371,-71.1811
2/14/2020 3:47,0,0,0,0,0,0,40.9373,-71.1806
2/14/2020 3:59,0,7,0,0,33,672,40.9365,-71.1795
2/14/2020 4:14,0,7,0,0,66,900,40.9377,-71.1795
2/14/2020 4:29,0,17,0,0,172,900,40.9389,-71.1795
2/14/2020 4:44,0,14,0,0,109,900,40.9401,-71.1795
2/14/2020 4:59,0,13,0,0,106,900,40.9413,-71.1795
2/14/2020 5:14,0,11,0,0,67,900,40.9425,-71.1795
2/14/2020 5:29,0,12,0,0,95,900,40.9437,-71.1795
2/14/2020 5:44,0,9,0,0,67,900,40.9449,-71.1795
2/14/2020 5:50,0,5,0,0,39,362,40.9449,-71.1795
2/14/2020 6:07,0,0,0,0,0,0,40.9443,-71.1789
2/14/2020 6:14,0,14,0,1,37,412,40.9443,-71.1789
2/14/2020 6:29,0,23,0,0,65,900,40.9459,-71.1798
2/14/2020 6:44,0,43,0,0,57,900,40.9475,-71.1808
2/14/2020 6:59,0,14,0,0,57,900,40.9491,-71.1817
2/14/2020 7:14,0,6,0,0,56,900,40.9508,-71.1827
2/14/2020 7:29,0,3,0,1,61,900,40.9524,-71.1836
2/14/2020 7:44,0,4,0,0,34,900,40.954,-71.1846
2/14/2020 7:59,0,1,0,0,39,900,40.9557,-71.1855
2/14/2020 8:08,0,0,0,0,21,546,40.9569,-71.1863
2/14/2020 8:25,0,0,0,0,0,0,40.9559,-71.1868
2/14/2020 8:29,0,0,0,1,26,249,40.9559,-71.1868
2/14/2020 8:44,0,0,0,0,19,900,40.9587,-71.1878
2/14/2020 8:59,0,3,0,0,37,900,40.9615,-71.1888
2/14/2020 9:14,0,4,0,0,37,900,40.9643,-71.1898
2/14/2020 9:29,0,3,0,1,44,900,40.9671,-71.1908
2/14/2020 9:44,0,1,0,0,49,900,40.9699,-71.1918
2/14/2020 9:59,0,1,0,0,49,900,40.9727,-71.1928
2/14/2020 10:14,0,4,0,0,47,900,40.9755,-71.1938
2/14/2020 10:26,0,3,0,0,67,746,40.9783,-71.1948
2/14/2020 10:36,0,0,0,0,0,0,40.979,-71.195
2/14/2020 10:44,0,0,0,0,13,456,40.979,-71.195
2/14/2020 10:59,0,6,0,0,61,900,40.9821,-71.1953
2/14/2020 11:14,0,8,0,0,65,900,40.9852,-71.1957
2/14/2020 11:29,0,7,0,0,76,900,40.9883,-71.196
2/14/2020 11:44,0,11,0,2,42,900,40.9914,-71.1963
2/14/2020 11:59,0,9,1,0,77,900,40.9945,-71.1967
2/14/2020 12:14,0,12,0,0,58,900,40.9976,-71.197
2/14/2020 12:25,0,11,0,0,51,653,41.0004,-71.1973
2/14/2020 12:48,0,0,0,0,0,0,41.0003,-71.1973
2/14/2020 12:59,0,3,0,0,36,657,41.0007,-71.1976
2/14/2020 13:14,0,3,1,0,33,900,41.003,-71.1973
2/14/2020 13:29,0,4,1,0,73,900,41.0053,-71.197
2/14/2020 13:44,0,4,0,1,57,900,41.0076,-71.1967
2/14/2020 13:59,0,2,0,0,89,900,41.0099,-71.1964
2/14/2020 14:14,0,1,0,0,37,900,41.0122,-71.1962
2/14/2020 14:29,0,1,0,0,34,900,41.0145,-71.1959
2/14/2020 14:44,0,5,0,0,51,900,41.0168,-71.1956
2/14/2020 14:49,0,2,0,0,15,297,41.0168,-71.1956
2/14/2020 14:59,0,0,0,0,0,0,41.0175,-71.1955
2/14/2020 14:59,0,0,0,0,0,0,41.0175,-71.1955
2/14/2020 15:14,0,7,0,1,60,894,41.0185,-71.1957
2/14/2020 15:29,0,7,0,0,35,900,41.0202,-71.1957
2/14/2020 15:44,0,2,0,0,53,900,41.0219,-71.1958
2/14/2020 15:59,0,6,0,0,33,900,41.0235,-71.1959
2/14/2020 16:14,0,2,0,0,40,900,41.0252,-71.1959
2/14/2020 16:29,0,5,0,0,32,900,41.0269,-71.196
2/14/2020 16:44,0,0,0,1,28,900,41.0285,-71.1961
2/14/2020 16:59,0,0,0,0,34,900,41.0302,-71.1961
2/14/2020 16:59,0,0,0,0,9,14,41.0302,-71.1961
2/14/2020 17:13,0,0,0,0,0,0,41.0299,-71.1964
2/14/2020 17:14,0,0,0,0,0,33,41.0299,-71.1964
2/14/2020 17:29,0,2,1,0,28,900,41.0296,-71.1975
2/14/2020 17:44,0,2,0,0,30,900,41.0309,-71.1985
2/14/2020 17:59,0,3,0,0,40,900,41.0322,-71.1994
2/14/2020 18:14,0,1,0,0,26,900,41.0335,-71.2004
2/14/2020 18:29,0,5,0,0,34,900,41.0349,-71.2014
2/14/2020 18:44,0,9,0,1,57,900,41.0362,-71.2023
2/14/2020 18:59,0,2,0,0,48,900,41.0375,-71.2033
2/14/2020 19:12,0,6,0,0,27,811,41.0388,-71.2043
2/14/2020 19:26,0,0,0,0,0,0,41.0375,-71.205
2/14/2020 19:29,0,0,0,0,3,176,41.0375,-71.205
2/14/2020 19:44,0,5,0,0,47,900,41.0386,-71.2066
2/14/2020 19:59,0,8,0,0,34,900,41.0406,-71.2082
2/14/2020 20:14,0,2,0,0,101,900,41.0425,-71.2098
2/14/2020 20:29,0,3,0,0,54,900,41.0445,-71.2114
2/14/2020 20:44,0,0,0,0,38,900,41.0465,-71.213
2/14/2020 20:59,0,0,0,0,32,900,41.0485,-71.2146
2/14/2020 21:14,0,1,0,0,48,900,41.0505,-71.2162
2/14/2020 21:23,0,3,0,0,33,567,41.052,-71.2175
2/14/2020 21:33,0,0,0,0,0,0,41.052,-71.2175
2/14/2020 21:44,0,1,0,0,18,637,41.0534,-71.2191
2/14/2020 21:59,0,2,0,0,44,900,41.0567,-71.22
2/14/2020 22:14,0,3,0,0,31,900,41.06,-71.221
2/14/2020 22:29,0,5,0,0,36,900,41.0634,-71.222
2/14/2020 22:44,0,8,0,0,46,900,41.0667,-71.2229
2/14/2020 22:59,0,6,0,0,36,900,41.07,-71.2239
2/14/2020 23:14,0,1,0,0,43,900,41.0733,-71.2248
2/14/2020 23:29,0,3,0,0,48,900,41.0766,-71.2258
2/14/2020 23:31,0,0,0,0,4,111,41.0766,-71.2258
2/14/2020 23:43,0,0,0,0,0,0,41.0776,-71.2265
2/14/2020 23:44,0,0,0,0,8,57,41.0776,-71.2265
2/14/2020 23:59,0,11,0,0,46,900,41.08,-71.2267
2/15/2020 0:14,0,8,0,0,50,900,41.0831,-71.2261
2/15/2020 0:29,0,6,0,0,51,900,41.0862,-71.2256
2/15/2020 0:44,0,15,0,1,57,900,41.0893,-71.2251
2/15/2020 0:59,0,16,0,0,51,900,41.0924,-71.2245
2/15/2020 1:14,0,9,0,0,75,900,41.0956,-71.224
2/15/2020 1:29,0,10,0,0,49,900,41.0987,-71.2235
2/15/2020 1:40,0,14,0,0,39,703,41.1015,-71.223
2/15/2020 1:57,0,0,0,0,0,0,41.101,-71.2228
2/15/2020 1:59,0,0,0,0,0,94,41.101,-71.2228
2/15/2020 2:14,0,9,0,0,55,900,41.1018,-71.2215
2/15/2020 2:29,0,9,0,0,73,900,41.1036,-71.2201
2/15/2020 2:44,0,3,0,0,60,900,41.1053,-71.2186
2/15/2020 2:59,0,3,0,0,53,900,41.1071,-71.2172
2/15/2020 3:14,0,3,0,0,48,900,41.1088,-71.2158
2/15/2020 3:29,0,3,0,0,69,900,41.1106,-71.2144
2/15/2020 3:44,0,1,0,0,133,900,41.1124,-71.213
2/15/2020 3:56,0,1,0,0,41,729,41.114,-71.2116
2/15/2020 4:06,0,0,0,0,0,0,41.1131,-71.2104
2/15/2020 4:14,0,4,0,0,55,462,41.1131,-71.2104
2/15/2020 4:29,0,3,0,0,45,900,41.114,-71.2094
2/15/2020 4:44,0,14,0,0,50,900,41.1148,-71.2085
2/15/2020 4:59,0,13,0,0,76,900,41.1157,-71.2076
2/15/2020 5:14,0,18,0,0,57,900,41.1165,-71.2066
2/15/2020 5:29,0,18,0,1,88,900,41.1174,-71.2057
2/15/2020 5:44,0,20,0,0,68,900,41.1182,-71.2048
2/15/2020 5:54,0,14,0,0,40,639,41.1189,-71.204
2/15/2020 6:29,0,0,0,0,0,0,41.1149,-71.2031
2/15/2020 6:29,0,0,0,0,0,0,41.1149,-71.2031
2/15/2020 6:44,0,24,0,0,96,891,41.1138,-71.2029
2/15/2020 6:59,0,19,0,0,78,900,41.1149,-71.2033
2/15/2020 7:14,0,10,0,0,68,900,41.1159,-71.2037
2/15/2020 7:29,0,10,0,0,52,900,41.117,-71.2041
2/15/2020 7:44,0,5,0,0,66,900,41.118,-71.2045
2/15/2020 7:59,0,3,0,0,46,900,41.1191,-71.2048
2/15/2020 8:14,0,4,0,0,47,900,41.1201,-71.2052
2/15/2020 8:29,0,14,0,0,34,900,41.1212,-71.2056
2/15/2020 8:30,0,2,0,0,1,53,41.1212,-71.2056
2/15/2020 8:46,0,0,0,0,0,0,41.1209,-71.2061
2/15/2020 8:59,0,3,0,0,32,774,41.1217,-71.2074
2/15/2020 9:14,0,8,0,0,60,900,41.124,-71.2082
2/15/2020 9:29,0,8,0,0,72,900,41.1263,-71.2091
2/15/2020 9:44,0,7,0,0,64,900,41.1286,-71.2099
2/15/2020 9:59,0,10,0,0,61,900,41.1309,-71.2108
2/15/2020 10:14,0,13,0,0,60,900,41.1332,-71.2116
2/15/2020 10:29,0,5,0,0,68,900,41.1355,-71.2125
2/15/2020 10:44,0,11,0,0,47,900,41.1378,-71.2133
2/15/2020 10:47,0,2,0,0,13,222,41.1378,-71.2133
2/15/2020 11:04,0,0,0,0,0,0,41.1388,-71.2137
2/15/2020 11:14,0,15,1,0,52,554,41.1407,-71.215
2/15/2020 11:29,0,10,0,1,42,900,41.1437,-71.215
2/15/2020 11:44,0,0,0,0,57,900,41.1466,-71.215
2/15/2020 11:59,0,7,0,0,28,900,41.1495,-71.2151
2/15/2020 12:14,0,5,0,0,37,900,41.1524,-71.2151
2/15/2020 12:29,0,6,0,0,56,900,41.1553,-71.2152
2/15/2020 12:44,0,10,0,0,31,900,41.1582,-71.2152
2/15/2020 12:59,0,7,0,0,41,900,41.1612,-71.2152
2/15/2020 13:04,0,0,0,0,15,312,41.1612,-71.2152
2/15/2020 13:20,0,0,0,0,0,0,41.1627,-71.2152
2/15/2020 13:29,0,5,0,0,35,508,41.1649,-71.2142
2/15/2020 13:44,0,17,0,0,53,900,41.1671,-71.2136
2/15/2020 13:59,0,7,0,0,46,900,41.1692,-71.213
2/15/2020 14:14,1,7,0,0,37,900,41.1714,-71.2124
2/15/2020 14:29,0,20,0,0,33,900,41.1736,-71.2118
2/15/2020 14:44,0,12,0,1,52,900,41.1758,-71.2112
2/15/2020 14:59,0,16,0,0,39,900,41.178,-71.2106
2/15/2020 15:14,0,12,0,0,50,900,41.1802,-71.21
