#YY,MM,DD,hh,mm,WVHT_m,DPD_sec,APD_sec,MWD_degT,WTMP_degC
2014,6,19,4,38,0.85,5.88,4.91,180,15.7
2014,6,19,5,8,0.91,5.88,4.94,184,15.7
2014,6,19,5,38,0.86,5.88,5.06,187,15.7
2014,6,19,6,8,0.83,5.88,5.02,186,15.7
2014,6,19,6,38,0.84,5.88,5.03,187,15.8
2014,6,19,7,8,0.81,5.56,5.21,183,15.8
2014,6,19,7,38,0.75,5.26,5,194,15.8
2014,6,19,8,8,0.75,5.56,5.05,186,15.8
2014,6,19,8,38,0.77,5.56,5.13,190,15.8
2014,6,19,9,8,0.74,5.26,5.24,200,15.7
2014,6,19,9,38,0.73,5.88,5.25,184,15.6
2014,6,19,10,8,0.74,5.88,5.42,181,15.5
2014,6,19,10,38,0.82,5.88,5.59,181,15.4
2014,6,19,11,8,0.82,5.88,5.59,173,15.3
2014,6,19,11,38,0.8,5.88,5.52,189,15
2014,6,19,12,8,0.77,6.67,5.6,160,14.7
2014,6,19,12,38,0.89,5.88,5.71,179,14.6
2014,6,19,13,8,0.91,6.25,5.86,167,14.7
2014,6,19,13,38,0.86,7.14,5.67,152,14.6
2014,6,19,14,8,0.81,6.25,5.56,183,14.6
2014,6,19,14,38,0.9,6.25,5.74,174,14
2014,6,19,15,8,0.91,5.88,5.66,181,14
2014,6,19,15,38,0.89,6.67,5.64,179,13.8
2014,6,19,16,8,0.87,6.25,5.71,180,13.9
2014,6,19,16,38,0.85,6.25,5.68,183,14.5
2014,6,19,17,8,0.85,6.25,5.73,187,14.5
2014,6,19,17,38,0.89,5.88,5.72,186,15
2014,6,19,18,8,0.82,6.25,5.74,180,15.2
2014,6,19,18,38,0.74,6.25,5.59,183,15.5
2014,6,19,19,8,0.72,6.25,5.62,176,15.5
2014,6,19,19,38,0.66,5.88,5.74,183,15.5
2014,6,19,20,8,0.63,6.25,5.8,176,15.2
2014,6,19,20,38,0.67,6.25,5.78,180,15
2014,6,19,21,8,0.58,6.25,5.7,183,14.8
2014,6,19,21,38,0.65,6.67,5.56,174,14.6
2014,6,19,22,8,0.63,5.88,5.15,187,14.8
2014,6,19,22,38,0.59,6.25,4.69,181,14.8
2014,6,19,23,8,0.59,6.67,4.65,179,14.8
2014,6,19,23,38,0.55,6.25,4.72,191,14.7
2014,6,20,0,8,0.58,6.25,4.8,179,14.7
2014,6,20,0,38,0.57,6.67,4.39,181,14.5
2014,6,20,1,8,0.54,5.88,4.32,184,14.5
2014,6,20,1,38,0.61,8.33,4.48,142,14.7
2014,6,20,2,8,0.6,5.88,4.45,189,14.8
2014,6,20,2,38,0.61,6.25,4.56,200,15.1
2014,6,20,3,8,0.63,6.25,4.7,198,15.1
2014,6,20,3,38,0.59,6.25,4.56,183,15.1
2014,6,20,4,8,0.59,5.88,5,193,15.2
2014,6,20,4,38,0.59,5.88,4.93,189,15.1
2014,6,20,5,8,0.58,6.25,4.93,184,15
2014,6,20,5,38,0.56,7.69,5.19,156,14.8
2014,6,20,6,8,0.53,5.88,4.92,191,14.8
2014,6,20,6,38,0.57,7.14,5.3,160,14.7
2014,6,20,7,8,0.54,7.69,5.22,145,14.6
2014,6,20,7,38,0.55,6.67,5.37,184,14.6
2014,6,20,8,8,0.53,7.14,5.5,173,14.6
2014,6,20,8,38,0.52,6.67,5.39,172,14.6
2014,6,20,9,8,0.53,5.88,5.5,194,14.6
2014,6,20,9,38,0.5,7.14,5.49,167,14.7
2014,6,20,10,8,0.48,5.88,5.51,191,14.7
2014,6,20,10,38,0.5,6.25,5.51,198,14.8
2014,6,20,11,8,0.52,6.25,5.62,193,14.7
2014,6,20,11,38,0.53,6.67,5.73,179,15
2014,6,20,12,8,0.54,6.67,5.86,187,15
2014,6,20,12,38,0.5,5.88,5.6,198,15
2014,6,20,13,8,0.54,6.25,5.84,198,15.2
2014,6,20,14,8,0.55,6.67,5.95,186,15.7
2014,6,20,14,38,0.54,7.69,5.71,179,15.9
2014,6,20,15,8,0.52,6.67,5.73,187,16.1
2014,6,20,15,38,0.58,6.67,5.86,181,16.2
2014,6,20,16,8,0.55,7.69,5.5,169,16.3
2014,6,20,16,38,0.57,6.67,5.61,177,16.4
2014,6,20,17,8,0.54,7.69,5.34,163,16.5
2014,6,20,17,38,0.63,6.67,5.47,186,16.5
2014,6,20,18,8,0.6,6.67,5.4,179,16.6
2014,6,20,18,38,0.54,7.14,5.17,176,16.7
2014,6,20,19,8,0.57,7.69,5.51,163,16.8
2014,6,20,19,38,0.53,7.14,5.36,165,16.9
2014,6,20,20,8,0.54,7.14,5.13,169,16.9
2014,6,20,20,38,0.56,6.25,4.86,190,16.8
2014,6,20,21,8,0.56,6.67,4.59,180,16.9
2014,6,20,21,38,0.55,7.14,4.61,166,16.9
2014,6,20,22,8,0.59,6.67,4.49,179,17
2014,6,20,22,38,0.63,6.67,4.27,184,16.8
2014,6,20,23,8,0.6,8.33,4.14,156,16.7
2014,6,20,23,38,0.64,8.33,4.67,148,16.7
2014,6,21,0,8,0.6,8.33,4.59,148,16.5
2014,6,21,0,38,0.6,7.69,4.72,156,16.3
2014,6,21,1,8,0.61,7.69,4.94,155,16.1
2014,6,21,1,38,0.6,8.33,5.32,156,16
2014,6,21,2,8,0.55,7.69,5.35,155,16
2014,6,21,2,38,0.56,6.67,5.59,176,15.8
2014,6,21,3,8,0.54,8.33,5.78,162,15.7
2014,6,21,3,38,0.58,5.88,5.69,193,15.7
2014,6,21,4,8,0.57,7.69,5.38,158,15.8
2014,6,21,4,38,0.56,7.14,5.39,155,15.8
2014,6,21,5,8,0.51,7.69,5.47,153,15.7
2014,6,21,5,38,0.48,6.25,5.55,176,15.8
2014,6,21,6,8,0.48,7.69,5.62,162,15.7
2014,6,21,6,38,0.51,7.69,5.84,159,15.8
2014,6,21,7,8,0.46,7.14,5.79,160,15.9
2014,6,21,7,38,0.48,7.14,5.92,162,15.9
2014,6,21,8,8,0.44,5.88,5.98,193,16
2014,6,21,8,38,0.43,6.25,6.09,173,16
2014,6,21,9,8,0.43,6.67,6.03,174,16
2014,6,21,9,38,0.43,8.33,6.03,156,16
2014,6,21,10,8,0.45,8.33,6.14,156,16
2014,6,21,10,38,0.43,7.69,5.82,160,16.1
2014,6,21,11,8,0.42,7.14,5.7,167,16
2014,6,21,11,38,0.38,7.69,5.44,166,16.1
2014,6,21,12,8,0.4,6.67,5.68,176,16.1
2014,6,21,12,38,0.37,8.33,5.66,156,16.2
2014,6,21,13,8,0.37,7.69,5.67,160,16.3
2014,6,21,13,38,0.41,8.33,5.66,156,16.3
2014,6,21,14,8,0.38,7.69,5.41,160,16.4
2014,6,21,14,38,0.41,6.67,5.62,176,16.6
2014,6,21,15,8,0.4,7.14,5.71,167,17
2014,6,21,15,38,0.39,7.14,5.58,156,17.2
2014,6,21,16,8,0.4,6.67,5.95,172,17.3
2014,6,21,16,38,0.39,6.25,5.84,179,18
2014,6,21,17,8,0.42,8.33,6.11,142,18.2
2014,6,21,17,38,0.38,7.69,5.96,149,18.2
2014,6,21,18,8,0.4,6.25,6.31,166,18.7
2014,6,21,18,38,0.37,8.33,6.43,144,18
2014,6,21,19,8,0.4,7.69,6.41,146,17.5
2014,6,21,19,38,0.4,7.69,6.22,146,17.2
2014,6,21,20,8,0.4,7.69,5.77,148,17.1
2014,6,21,20,38,0.41,7.14,5.14,153,17.3
2014,6,21,21,8,0.43,8.33,4.77,141,17.4
2014,6,21,21,38,0.45,7.69,4.69,151,17.4
2014,6,21,22,8,0.42,6.25,4.51,163,17.4
2014,6,21,22,38,0.43,7.69,4.72,151,17.3
2014,6,21,23,8,0.43,7.14,4.47,160,17.3
2014,6,21,23,38,0.42,7.14,4.47,156,17.2
2014,6,22,0,8,0.43,7.69,4.6,155,17.2
2014,6,22,0,38,0.4,6.67,4.45,163,17.2
2014,6,22,1,8,0.41,7.14,4.62,162,17.2
2014,6,22,1,38,0.39,7.69,4.6,151,17.1
2014,6,22,2,8,0.4,7.14,4.98,162,17.1
2014,6,22,2,38,0.39,7.14,4.93,162,17.1
2014,6,22,3,8,0.39,6.67,4.92,166,17.1
2014,6,22,3,38,0.41,7.69,5.16,159,17.1
2014,6,22,4,8,0.39,7.69,5.47,153,17.2
2014,6,22,4,38,0.39,6.67,5.39,160,17.2
2014,6,22,5,8,0.36,7.14,5.22,155,17.2
2014,6,22,5,38,0.4,7.69,5.41,146,17.2
2014,6,22,6,8,0.37,7.14,5.16,153,17.2
2014,6,22,6,38,0.38,7.69,5.2,149,17.2
2014,6,22,7,8,0.38,11.11,5.22,129,17.2
2014,6,22,7,38,0.38,7.14,5.43,153,17.1
2014,6,22,8,8,0.36,6.67,5.22,151,17.1
2014,6,22,8,38,0.37,8.33,5.55,148,17.1
2014,6,22,9,8,0.39,11.11,5.83,132,17.1
2014,6,22,9,38,0.36,11.11,5.88,124,17.1
2014,6,22,10,8,0.35,11.76,5.83,127,17.2
2014,6,22,10,38,0.33,11.11,5.73,122,17.2
2014,6,22,11,8,0.34,9.09,5.92,149,17.2
2014,6,22,11,38,0.35,11.11,6.09,124,17.2
2014,6,22,12,8,0.33,11.11,5.9,125,17.2
2014,6,22,12,38,0.36,6.67,6.22,151,17.2
2014,6,22,13,8,0.34,10.53,5.91,131,17.2
2014,6,22,13,38,0.35,7.14,5.71,151,17.2
2014,6,22,14,8,0.35,6.67,5.5,165,17.3
2014,6,22,14,38,0.38,10.53,5.57,131,17.3
2014,6,22,15,8,0.36,7.14,5.56,152,17.4
2014,6,22,15,38,0.36,10.53,5.57,129,17.7
2014,6,22,16,8,0.36,9.88,5.74,141,18
2014,6,22,16,38,0.33,6.25,5.26,165,18.2
2014,6,22,17,8,0.37,6.67,5.56,156,18.5
2014,6,22,17,38,0.35,11.11,5.29,132,18.8
2014,6,22,18,8,0.36,10.53,5.53,132,18.9
2014,6,22,18,38,0.36,11.76,5.7,152,18.2
2014,6,22,19,8,0.36,10.53,5.86,139,18
2014,6,22,19,38,0.36,9.88,5.81,139,18.1
2014,6,22,20,8,0.33,10.53,5.57,125,18.1
2014,6,22,20,38,0.35,10.53,5.99,120,18
2014,6,22,21,8,0.34,11.11,5.83,132,18.1
2014,6,22,21,38,0.33,10.53,6.01,120,18.2
2014,6,22,22,8,0.33,10.53,6.11,122,18.1
2014,6,22,22,38,0.33,10.53,6.03,117,18.1
2014,6,22,23,8,0.33,10.53,5.72,120,18.1
2014,6,22,23,38,0.31,11.11,5.25,134,18.1
2014,6,23,0,8,0.33,10.53,5.62,138,18
2014,6,23,0,38,0.32,9.88,5.34,136,17.8
2014,6,23,1,8,0.34,9.88,5.47,131,17.8
2014,6,23,1,38,0.32,10.53,5.6,120,17.8
2014,6,23,2,8,0.32,10.53,5.59,128,17.7
2014,6,23,2,38,0.31,11.11,5.77,131,17.7
2014,6,23,3,8,0.31,11.11,5.7,132,17.7
2014,6,23,4,8,0.34,10.53,5.86,135,17.8
2014,6,23,4,38,0.33,9.88,5.74,132,17.8
2014,6,23,5,8,0.33,10.53,5.94,136,17.6
2014,6,23,5,38,0.33,11.11,5.85,142,17.6
2014,6,23,6,8,0.33,10.53,5.95,128,17.4
2014,6,23,6,38,0.34,9.88,5.99,134,17.5
2014,6,23,7,8,0.34,10.53,5.95,145,17.5
2014,6,23,7,38,0.33,11.11,5.89,145,17.4
2014,6,23,8,8,0.35,9.88,5.9,131,17.3
2014,6,23,8,38,0.36,9.88,6.08,141,17.2
2014,6,23,9,8,0.33,10.53,5.66,136,17
2014,6,23,9,38,0.33,9.88,5.76,156,17
2014,6,23,10,8,0.37,11.11,6.19,141,16.9
2014,6,23,10,38,0.34,9.88,5.85,144,16.9
2014,6,23,11,8,0.37,10.53,5.84,138,16.9
2014,6,23,12,8,0.34,10.53,5.65,135,17
2014,6,23,12,38,0.36,9.88,5.62,134,16.9
2014,6,23,13,8,0.37,9.88,5.66,138,17
2014,6,23,13,38,0.38,10.53,5.52,132,17.1
2014,6,23,14,8,0.38,10.53,5.25,132,17.1
2014,6,23,14,38,0.38,9.88,5.06,138,17.1
2014,6,23,15,8,0.4,11.11,4.91,136,17.3
2014,6,23,15,38,0.4,10.53,5.12,132,17.4
2014,6,23,16,8,0.41,4.76,4.96,145,17.6
2014,6,23,16,38,0.44,5,5.07,146,17.6
2014,6,23,17,8,0.4,11.11,4.91,128,17.8
2014,6,23,17,38,0.44,5,4.96,146,17.9
2014,6,23,18,8,0.45,6.25,4.85,162,17.8
2014,6,23,18,38,0.42,8.33,4.31,152,17.8
2014,6,23,19,8,0.44,5.88,4.55,153,17.8
2014,6,23,19,38,0.45,7.69,4.65,144,18.2
2014,6,23,20,8,0.49,5.88,4.82,146,18.3
2014,6,23,20,38,0.47,5.56,4.7,148,18.4
2014,6,23,21,8,0.49,5.26,4.89,132,18.4
2014,6,23,21,38,0.52,7.69,5.11,152,18.4
2014,6,23,22,8,0.45,7.69,4.9,149,18.3
2014,6,23,22,38,0.5,7.69,5.23,160,18.3
2014,6,23,23,8,0.49,7.14,5.15,152,18.2
2014,6,23,23,38,0.48,7.14,5.14,155,18.2
2014,6,24,0,8,0.49,7.14,5.21,152,18.2
2014,6,24,0,38,0.5,7.14,5.49,148,18.1
2014,6,24,1,8,0.49,7.14,5.48,151,18
2014,6,24,1,38,0.48,7.14,5.52,155,17.9
2014,6,24,2,8,0.52,7.14,5.58,160,17.8
2014,6,24,2,38,0.49,6.25,5.35,160,17.7
2014,6,24,3,8,0.53,6.67,5.19,155,17.7
2014,6,24,3,38,0.55,6.67,5.07,155,17.4
2014,6,24,4,8,0.52,6.25,4.89,155,17.4
2014,6,24,4,38,0.51,6.25,4.79,151,17.2
2014,6,24,5,8,0.55,6.67,4.9,156,17.2
2014,6,24,5,38,0.54,6.67,4.77,156,17.2
2014,6,24,6,8,0.56,5.88,4.88,153,17.1
2014,6,24,6,38,0.55,9.88,4.99,135,17.1
2014,6,24,7,8,0.52,6.67,4.87,151,17.2
2014,6,24,7,38,0.53,7.69,4.86,163,17.2
2014,6,24,8,8,0.6,5.56,4.92,144,17.3
2014,6,24,8,38,0.59,5.88,4.87,139,17.3
2014,6,24,9,8,0.59,5.26,4.87,138,17.2
2014,6,24,9,38,0.56,4.76,4.95,132,17.2
2014,6,24,10,8,0.55,5.56,5.02,139,17.2
2014,6,24,10,38,0.59,5.26,5.26,132,17.1
2014,6,24,11,8,0.55,5.26,5.17,131,17.1
2014,6,24,11,38,0.55,5.56,5.19,141,17.2
2014,6,24,12,8,0.57,5.26,5.38,131,17.3
2014,6,24,12,38,0.56,5.88,5.26,138,17.3
2014,6,24,13,8,0.56,5.56,5.36,131,17.3
2014,6,24,13,38,0.58,6.25,5.43,122,17.4
2014,6,24,14,8,0.54,6.67,5.28,127,17.5
2014,6,24,14,38,0.62,6.25,5.53,124,17.7
2014,6,24,15,8,0.63,6.25,5.32,125,17.8
2014,6,24,15,38,0.61,5.88,5.25,132,17.8
2014,6,24,16,8,0.61,6.67,5.32,127,17.9
2014,6,24,16,38,0.63,6.67,5.37,122,18
2014,6,24,17,8,0.66,6.25,5.34,122,18.1
2014,6,24,17,38,0.72,5.88,5.44,121,18
2014,6,24,18,8,0.67,6.25,5.38,118,17.9
2014,6,24,18,38,0.73,6.25,5.61,121,18
2014,6,24,19,8,0.7,7.69,5.53,138,18.1
2014,6,24,19,38,0.75,8.33,5.75,127,18.1
2014,6,24,20,8,0.71,8.33,5.58,115,18.1
2014,6,24,20,38,0.73,7.69,5.68,127,18.2
2014,6,24,21,8,0.75,7.69,5.67,121,18.1
2014,6,24,21,38,0.69,8.33,5.34,129,18.1
2014,6,24,22,8,0.74,8.33,5.43,124,18.1
2014,6,24,22,38,0.74,7.14,5.45,135,18.1
2014,6,24,23,8,0.73,8.33,5.58,125,18
2014,6,24,23,38,0.73,8.33,5.77,127,17.9
2014,6,25,0,8,0.69,8.33,5.49,121,17.9
2014,6,25,0,38,0.71,8.33,5.72,128,17.9
2014,6,25,1,8,0.73,8.33,5.85,127,17.9
2014,6,25,1,38,0.73,8.33,5.94,131,17.9
2014,6,25,2,8,0.75,8.33,6.06,129,17.9
2014,6,25,2,38,0.8,9.09,6.17,128,17.9
2014,6,25,3,8,0.72,8.33,5.85,125,17.8
2014,6,25,3,38,0.8,8.33,6.15,124,17.8
2014,6,25,4,8,0.75,7.69,5.89,134,17.8
2014,6,25,4,38,0.7,8.33,5.51,127,17.7
2014,6,25,5,8,0.77,8.33,5.51,124,17.7
2014,6,25,5,38,0.73,7.69,5.17,129,17.7
2014,6,25,6,8,0.78,8.33,5.01,129,17.7
2014,6,25,6,38,0.78,7.14,4.93,129,17.7
2014,6,25,7,8,0.85,7.69,5.29,132,17.7
2014,6,25,7,38,0.84,7.14,5.23,129,17.7
2014,6,25,8,8,0.85,7.69,5.21,125,17.7
2014,6,25,8,38,0.85,7.69,5.16,122,17.6
2014,6,25,9,8,0.9,7.69,5.24,129,17.7
2014,6,25,9,38,0.88,8.33,5.06,125,17.7
2014,6,25,10,8,0.86,7.69,4.93,131,17.6
2014,6,25,10,38,0.91,7.69,5.3,125,17.8
2014,6,25,11,8,0.8,7.69,4.63,127,17.7
2014,6,25,11,38,0.85,6.67,4.73,128,17.9
2014,6,25,12,8,0.91,7.14,4.93,132,17.7
2014,6,25,12,38,0.86,6.67,4.87,131,17.8
2014,6,25,13,8,0.86,7.69,4.83,121,17.8
2014,6,25,13,38,0.9,7.69,4.79,135,17.8
2014,6,25,14,8,0.91,7.14,4.91,129,17.9
2014,6,25,14,38,0.89,7.69,4.73,136,17.8
2014,6,25,15,8,0.86,8.33,4.69,128,17.9
2014,6,25,15,38,0.85,7.69,4.71,138,18.1
2014,6,25,16,8,0.89,4.55,4.68,219,18.2
2014,6,25,16,38,0.87,7.14,4.74,131,18.5
2014,6,25,17,8,0.85,4.55,4.65,214,18.5
2014,6,25,17,38,0.85,7.69,4.84,132,18.5
2014,6,25,18,8,0.82,7.14,4.67,146,18.8
2014,6,25,18,38,0.84,4.35,4.63,214,18.5
2014,6,25,19,8,0.85,7.69,4.63,132,18.6
2014,6,25,19,38,0.84,4.35,4.48,198,18.7
2014,6,25,20,8,0.88,7.69,4.63,121,18.7
2014,6,25,20,38,0.82,4.76,4.51,228,18.7
2014,6,25,21,8,0.86,7.69,4.58,122,18.7
2014,6,25,21,38,0.88,7.14,4.66,136,18.7
2014,6,25,22,8,0.8,7.14,4.57,127,18.7
2014,6,25,22,38,0.84,7.69,4.61,117,18.7
2014,6,25,23,8,0.82,4.35,4.75,196,18.7
2014,6,25,23,38,0.81,6.67,4.75,129,18.7
2014,6,26,0,8,0.77,7.69,4.68,125,18.7
2014,6,26,0,38,0.8,7.14,4.81,129,18.7
2014,6,26,1,8,0.76,4.35,4.61,214,18.6
2014,6,26,1,38,0.79,7.69,4.82,131,18.7
2014,6,26,2,8,0.77,7.14,4.79,142,18.6
2014,6,26,2,38,0.78,6.67,4.74,136,18.5
2014,6,26,3,8,0.74,7.69,4.52,132,18.5
2014,6,26,3,38,0.73,6.67,4.59,127,18.5
2014,6,26,4,8,0.75,4.55,4.51,191,18.4
2014,6,26,4,38,0.79,4.55,4.45,189,18.5
2014,6,26,5,8,0.72,7.14,4.4,128,18.6
2014,6,26,5,38,0.74,4.17,4.43,200,18.7
2014,6,26,6,8,0.81,4.35,4.55,200,18.6
2014,6,26,6,38,0.81,4.55,4.56,191,18.7
2014,6,26,7,8,0.8,4.55,4.49,189,18.6
2014,6,26,7,38,0.84,4.55,4.48,201,18.5
2014,6,26,8,8,0.85,4.76,4.58,169,18.5
2014,6,26,8,38,0.86,4.55,4.51,186,18.5
2014,6,26,9,8,0.85,4.76,4.5,177,18.4
2014,6,26,9,38,0.87,4.55,4.58,187,18.5
2014,6,26,10,8,0.83,4.35,4.46,196,18.5
2014,6,26,10,38,0.84,4.55,4.52,180,18.4
2014,6,26,11,8,0.9,4.35,4.55,193,18.4
2014,6,26,11,38,0.96,4.55,4.47,187,18.4
2014,6,26,12,8,0.91,4.76,4.56,179,18.4
2014,6,26,12,38,0.89,5,4.59,163,18.5
2014,6,26,13,8,0.89,4.76,4.53,187,18.5
2014,6,26,13,38,0.85,5,4.55,174,18.5
2014,6,26,14,8,0.88,4.55,4.52,189,18.6
2014,6,26,14,38,0.85,4.76,4.55,196,18.8
2014,6,26,15,8,0.87,5,4.58,190,18.9
2014,6,26,15,38,0.83,4.55,4.68,197,19.1
2014,6,26,16,8,0.81,5,4.61,198,19.2
2014,6,26,16,38,0.83,4.76,4.7,200,19.4
2014,6,26,17,8,0.83,4.76,4.84,208,19.5
2014,6,26,17,38,0.78,4.76,4.81,194,19.8
2014,6,26,18,8,0.8,5,4.9,191,19.9
2014,6,26,18,38,0.83,5,4.95,184,19.9
2014,6,26,19,8,0.81,5.26,4.89,177,19.9
2014,6,26,19,38,0.78,4.76,4.87,190,20
2014,6,26,20,8,0.78,5,4.98,187,20.1
2014,6,26,20,38,0.77,5.56,4.99,152,20.1
2014,6,26,21,8,0.79,6.67,5.08,125,19.9
2014,6,26,21,38,0.87,5.26,5.19,170,19.7
2014,6,26,22,8,0.82,5.88,4.91,153,19.7
2014,6,26,22,38,0.85,5.56,4.51,152,19.7
2014,6,26,23,8,0.95,6.25,4.32,136,19.4
2014,6,26,23,38,0.92,5,4.12,183,19.4
2014,6,27,0,8,0.96,6.67,4.15,146,19.3
2014,6,27,0,38,1.03,6.67,4.23,141,19.2
2014,6,27,1,8,1.06,6.25,4.31,142,19.2
2014,6,27,1,38,1,6.25,4.16,152,19
2014,6,27,2,8,0.99,6.67,4.24,153,18.8
2014,6,27,2,38,1.04,3.85,4.25,49,18.8
2014,6,27,3,8,1.03,6.67,4.26,144,18.7
2014,6,27,3,38,1,6.67,4.37,152,18.7
2014,6,27,4,8,1.04,6.67,4.31,151,18.7
2014,6,27,4,38,0.98,4.35,4.31,83,18.7
2014,6,27,5,8,1.05,6.67,4.36,149,18.7
2014,6,27,5,38,0.99,5.56,4.21,142,18.6
2014,6,27,6,8,0.97,3.85,4.25,42,18.6
2014,6,27,6,38,0.94,6.25,4.38,146,18.5
2014,6,27,7,8,0.89,6.67,4.37,141,18.4
2014,6,27,7,38,0.88,6.25,4.43,151,18.4
2014,6,27,8,8,0.91,7.14,4.58,139,18.3
2014,6,27,8,38,0.89,6.25,4.58,144,18.3
2014,6,27,9,8,0.85,6.67,4.57,149,18.3
2014,6,27,9,38,0.91,7.14,4.79,128,18.2
2014,6,27,10,8,0.89,6.67,4.57,145,18.3
2014,6,27,10,38,0.89,6.67,4.52,138,18.3
2014,6,27,11,8,0.89,6.25,4.38,146,18.2
2014,6,27,11,38,0.96,6.67,4.43,141,18.2
2014,6,27,12,8,0.92,6.67,4.36,138,18.2
2014,6,27,12,38,0.83,7.14,4.44,136,18.2
2014,6,27,13,8,0.88,6.25,4.62,145,18.2
2014,6,27,13,38,0.82,6.67,4.5,136,17.9
2014,6,27,14,8,0.8,6.67,4.41,146,17.6
2014,6,27,14,38,0.8,7.14,4.71,144,17.4
2014,6,27,15,8,0.74,6.67,4.78,146,17.3
2014,6,27,15,38,0.7,7.14,5.04,152,17.4
2014,6,27,16,8,0.73,7.14,5.25,146,17.6
2014,6,27,16,38,0.67,7.14,5.16,146,17.7
2014,6,27,17,8,0.68,6.67,5.22,139,17.5
2014,6,27,17,38,0.7,7.14,4.18,151,17.4
2014,6,27,18,8,0.79,7.14,3.85,149,17.2
2014,6,27,18,38,0.74,7.14,3.88,145,17
2014,6,27,19,8,0.74,6.67,4.05,159,17
2014,6,27,19,38,0.69,7.69,4.07,156,17.2
2014,6,27,20,8,0.74,8.33,4.46,141,17.3
2014,6,27,20,38,0.71,7.69,4.62,146,17.6
2014,6,27,21,8,0.64,7.14,4.36,148,17.5
2014,6,27,21,38,0.69,7.69,4.39,146,17.6
2014,6,27,22,8,0.63,7.69,4.7,135,17.7
2014,6,27,22,38,0.65,8.33,4.67,138,17.6
2014,6,27,23,8,0.63,7.14,4.86,135,17.6
2014,6,27,23,38,0.62,7.69,4.8,128,17.6
2014,6,28,0,8,0.6,7.69,4.77,144,17.6
2014,6,28,0,38,0.61,6.67,4.97,151,17.6
2014,6,28,1,8,0.64,8.33,5.06,127,17.7
2014,6,28,1,38,0.6,7.14,4.8,139,17.7
2014,6,28,2,8,0.59,6.25,4.87,156,17.8
2014,6,28,2,38,0.63,7.69,5.04,124,17.8
2014,6,28,3,8,0.59,7.14,5.08,128,17.9
2014,6,28,3,38,0.59,7.14,5.2,132,17.9
2014,6,28,4,8,0.57,7.69,5.13,138,18
2014,6,28,4,38,0.53,7.14,5.04,135,18
2014,6,28,5,8,0.54,7.69,5.29,121,17.9
2014,6,28,5,38,0.55,7.14,5.24,131,17.9
2014,6,28,6,8,0.55,7.14,5.54,129,17.8
2014,6,28,6,38,0.51,7.14,5.36,122,17.7
2014,6,28,7,8,0.5,7.14,5.36,122,17.7
2014,6,28,7,38,0.47,7.14,5.14,129,17.6
2014,6,28,8,8,0.48,7.14,5,131,17.5
2014,6,28,8,38,0.5,7.14,4.99,128,17.4
2014,6,28,9,8,0.49,6.67,4.77,124,17.3
2014,6,28,9,38,0.5,7.69,4.89,141,17.3
2014,6,28,10,8,0.51,7.69,4.96,135,17.3
2014,6,28,10,38,0.49,7.14,4.93,131,17.2
2014,6,28,11,8,0.5,6.67,5.04,131,17.2
2014,6,28,11,38,0.53,7.69,5.23,145,17.2
2014,6,28,12,8,0.5,7.14,5.37,131,17.4
2014,6,28,12,38,0.52,6.67,5.6,132,17.5
2014,6,28,13,8,0.48,7.69,5.44,148,17.7
2014,6,28,13,38,0.46,7.69,5.36,141,17.7
2014,6,28,14,8,0.46,8.33,5.57,141,17.8
2014,6,28,14,38,0.47,7.69,5.17,144,18.1
2014,6,28,15,8,0.48,8.33,4.81,152,18.2
2014,6,28,15,38,0.46,7.69,4.42,135,18.3
2014,6,28,16,8,0.49,7.69,4.5,144,18.4
2014,6,28,16,38,0.5,8.33,4.29,145,18.3
2014,6,28,17,8,0.48,8.33,4.54,139,18.3
2014,6,28,17,38,0.48,9.09,4.75,146,18.7
2014,6,28,18,38,0.48,8.33,4.76,146,19.1
2014,6,28,19,8,0.48,8.33,4.93,142,19.5
2014,6,28,19,38,0.47,7.69,4.89,138,19.5
2014,6,28,20,8,0.45,8.33,5.23,139,19.4
2014,6,28,20,38,0.44,8.33,5.34,138,19.3
2014,6,28,21,8,0.44,7.69,5.52,135,19.3
2014,6,28,21,38,0.42,8.33,5.41,136,19.4
2014,6,28,22,8,0.46,8.33,5.93,135,19.3
2014,6,28,22,38,0.45,8.33,6.03,134,19.1
2014,6,28,23,8,0.45,7.69,6.09,134,19.1
2014,6,28,23,38,0.47,9.09,6.59,145,19
2014,6,29,0,8,0.49,7.69,6.5,131,18.9
2014,6,29,0,38,0.46,7.14,6.19,120,18.8
2014,6,29,1,8,0.46,7.69,6.28,144,18.8
2014,6,29,1,38,0.47,8.33,6.32,132,18.8
2014,6,29,2,8,0.45,9.09,6.29,142,18.8
2014,6,29,2,38,0.45,7.69,6.23,146,18.7
2014,6,29,3,8,0.46,8.33,6.3,144,18.6
2014,6,29,3,38,0.47,7.69,6.33,136,18.4
2014,6,29,4,8,0.5,8.33,6.49,144,18.3
2014,6,29,4,38,0.46,7.14,6.32,124,18.2
2014,6,29,5,8,0.46,9.09,6.21,142,18.2
2014,6,29,5,38,0.47,8.33,6.46,132,18.1
2014,6,29,6,8,0.48,7.69,6.54,131,18.2
2014,6,29,6,38,0.46,8.33,6.41,139,18.2
2014,6,29,7,8,0.49,7.69,6.44,138,18.1
2014,6,29,7,38,0.49,7.69,6.47,139,17.9
2014,6,29,8,8,0.52,7.69,6.52,138,17.5
