YY,MM,DD,hh,mm,WVHT_m,DPD_sec,APD_sec,MWD_degT,WTMP_degC
2013,7,27,18,55,1.12,7.69,5.81,184,21.4
2013,7,27,19,25,1.08,7.69,5.82,180,21.5
2013,7,27,19,55,1.12,8.33,5.75,184,21.4
2013,7,27,20,25,1.03,8.33,5.71,186,21.4
2013,7,27,20,55,1.05,7.69,5.76,187,21.5
2013,7,27,21,25,1.09,7.69,5.92,191,21.5
2013,7,27,21,55,1.03,7.69,5.7,195,21.5
2013,7,27,22,25,0.98,7.69,5.61,193,21.5
2013,7,27,22,55,0.98,8.33,5.72,164,21.5
2013,7,27,23,25,0.95,6.67,5.43,200,21.4
2013,7,27,23,55,1.03,7.14,5.84,198,21.4
2013,7,28,0,25,1.09,7.14,5.94,193,21.4
2013,7,28,0,55,0.95,7.69,5.79,166,21.4
2013,7,28,1,25,0.9,7.14,5.6,179,21.4
2013,7,28,1,55,0.88,7.14,5.5,188,21.4
2013,7,28,2,25,0.89,7.14,5.7,193,21.4
2013,7,28,2,55,1.01,6.67,5.76,191,21.4
2013,7,28,3,25,0.93,6.67,5.6,183,21.4
2013,7,28,3,55,0.9,7.14,5.52,184,21.4
2013,7,28,4,25,0.92,7.14,5.51,187,21.4
2013,7,28,4,55,0.95,7.69,5.57,172,21.4
2013,7,28,5,25,0.95,7.69,5.57,163,21.4
2013,7,28,5,55,0.9,8.33,5.36,157,21.3
2013,7,28,6,25,0.9,7.69,5.01,172,21.2
2013,7,28,6,55,0.83,7.69,5.47,166,21.2
2013,7,28,7,25,0.82,7.14,5.73,177,21.1
2013,7,28,7,55,0.78,7.14,5.93,173,21.2
2013,7,28,8,25,0.78,7.69,5.94,169,21.2
2013,7,28,8,55,0.77,8.33,5.97,160,21.2
2013,7,28,9,25,0.83,7.69,6.07,166,21.2
2013,7,28,9,55,0.8,6.67,5.75,176,21.2
2013,7,28,10,25,0.85,7.69,5.82,162,21.2
2013,7,28,10,55,0.85,7.69,5.75,167,21.2
2013,7,28,11,25,0.89,7.14,5.69,174,21.2
2013,7,28,11,55,0.89,7.14,5.62,169,21.2
2013,7,28,12,25,0.94,7.69,5.72,166,21
2013,7,28,12,55,0.88,7.14,5.47,164,20.8
2013,7,28,13,25,0.95,6.67,5.42,160,20.7
2013,7,28,13,55,0.95,7.69,5.37,162,20.7
2013,7,28,14,25,0.95,5.88,5.23,173,20.7
2013,7,28,14,55,0.9,7.14,5.23,176,20.9
2013,7,28,15,25,0.85,9.09,5.28,148,21
2013,7,28,15,55,0.87,6.67,5.43,176,21.1
2013,7,28,16,25,0.78,7.14,5.21,176,21.1
2013,7,28,16,55,0.95,9.09,5.64,167,21.2
2013,7,28,17,25,1.03,8.33,5.81,187,21.2
2013,7,28,17,55,1.22,8.33,6.45,193,21.4
2013,7,28,18,25,1.46,7.69,6.9,194,21.3
2013,7,28,18,55,1.52,7.69,6.88,198,21.3
2013,7,28,19,25,1.61,8.33,6.89,197,21.2
2013,7,28,19,55,1.67,8.33,7.02,200,21.2
2013,7,28,20,25,1.63,8.33,6.98,201,21.2
2013,7,28,20,55,1.55,8.33,7.04,198,21.2
2013,7,28,21,25,1.57,9.09,6.87,200,21.2
2013,7,28,21,55,1.5,9.09,6.94,202,21.2
2013,7,28,22,25,1.56,9.09,7.02,208,20.6
2013,7,28,22,55,1.45,8.33,6.94,198,21
2013,7,28,23,25,1.47,8.33,7.01,202,21
2013,7,28,23,55,1.55,8.33,6.94,195,20.9
2013,7,29,0,25,1.43,9.09,6.87,200,21.1
2013,7,29,0,55,1.46,7.69,6.72,194,21.2
2013,7,29,1,25,1.41,8.33,6.76,205,21.2
2013,7,29,1,55,1.35,8.33,6.57,201,21.3
2013,7,29,2,25,1.41,8.33,6.83,207,21.3
2013,7,29,2,55,1.49,8.33,6.7,198,21.3
2013,7,29,3,25,1.49,8.33,6.6,209,21.3
2013,7,29,3,55,1.44,8.33,6.59,209,21.3
2013,7,29,4,25,1.41,8.33,6.39,208,21.3
2013,7,29,4,55,1.42,8.33,6.22,211,21.3
2013,7,29,5,25,1.5,8.33,6.35,207,21.3
2013,7,29,5,55,1.37,7.69,6.13,205,21.2
2013,7,29,6,25,1.3,7.69,6,209,21.2
2013,7,29,6,55,1.48,8.33,6.41,205,21.1
2013,7,29,7,25,1.38,8.33,6.27,208,21.1
2013,7,29,7,55,1.33,7.69,6.02,197,21.1
2013,7,29,8,25,1.23,7.69,5.8,198,21
2013,7,29,8,55,1.35,7.69,6.1,204,21
2013,7,29,9,25,1.29,8.33,6.09,201,21
2013,7,29,9,55,1.25,7.69,5.91,201,21
2013,7,29,10,25,1.25,7.69,6.19,207,21
2013,7,29,10,55,1.25,7.69,6.09,204,21
2013,7,29,11,25,1.16,7.69,5.98,202,21
2013,7,29,11,55,1.15,7.69,5.89,200,21
2013,7,29,12,25,1.08,7.14,5.73,204,21
2013,7,29,12,55,1.1,7.69,5.79,202,21.1
2013,7,29,13,25,1.13,7.69,5.66,198,21.1
2013,7,29,13,55,1.14,7.69,5.6,200,21.1
2013,7,29,14,25,1.14,7.69,5.68,198,21.2
2013,7,29,14,55,1.22,7.69,5.78,202,21.3
2013,7,29,15,25,1.29,7.69,5.99,198,21.3
2013,7,29,15,55,1.16,7.69,5.72,208,21.4
2013,7,29,16,25,1.13,7.69,5.74,201,21.6
2013,7,29,16,55,1.15,7.69,5.96,198,21.7
2013,7,29,17,25,1.13,7.69,5.98,195,21.7
2013,7,29,17,55,1.15,7.14,5.92,209,21.8
2013,7,29,18,25,1.23,7.69,6.04,194,21.8
2013,7,29,18,55,1.15,7.14,5.95,198,21.8
2013,7,29,19,25,1.21,7.14,6.14,202,21.8
2013,7,29,19,55,1.2,7.69,6.28,194,21.9
2013,7,29,20,25,1.2,7.14,6.19,197,22.1
2013,7,29,20,55,1.25,7.14,6.35,198,22.1
2013,7,29,21,25,1.22,7.14,6.22,188,22
2013,7,29,21,55,1.33,7.69,6.42,205,22
2013,7,29,22,25,1.31,7.69,6.36,204,22
2013,7,29,22,55,1.16,7.69,6.18,194,22
2013,7,29,23,25,1.21,8.33,6.29,201,21.9
2013,7,29,23,55,1.3,7.69,6.22,202,21.9
2013,7,30,0,25,1.17,7.69,5.98,202,21.9
2013,7,30,0,55,1.19,7.14,6.03,200,21.8
2013,7,30,1,25,1.26,7.14,5.92,194,21.7
2013,7,30,1,55,1.25,7.14,5.92,202,21.8
2013,7,30,2,25,1.21,6.67,5.66,191,21.8
2013,7,30,2,55,1.23,7.14,5.75,200,21.8
2013,7,30,3,25,1.23,7.14,5.46,197,21.8
2013,7,30,3,55,1.11,7.14,5.18,193,21.8
2013,7,30,4,25,1.16,7.69,5.2,200,21.8
2013,7,30,4,55,1.18,6.67,5.08,198,21.7
2013,7,30,5,25,1.24,7.14,5.35,193,21.7
2013,7,30,5,55,1.13,7.14,5.12,198,21.7
2013,7,30,6,25,1.14,7.14,5.37,202,21.7
2013,7,30,6,55,1.22,7.14,5.54,198,21.7
2013,7,30,7,25,1.04,6.67,5.25,204,21.7
2013,7,30,7,55,1.16,7.14,5.37,212,21.7
2013,7,30,8,25,1.06,7.14,5.3,212,21.6
2013,7,30,8,55,1.07,6.67,5.17,205,21.5
2013,7,30,9,25,1.1,7.14,5.38,200,21.3
2013,7,30,9,55,1.04,7.14,5.02,198,21.2
2013,7,30,10,25,1.06,6.25,5.13,207,21.1
2013,7,30,10,55,1.01,7.14,5.06,191,20.8
2013,7,30,11,25,1.06,7.14,5.13,201,20.7
2013,7,30,11,55,1.05,7.14,5.37,193,20.6
2013,7,30,12,25,0.92,7.14,4.84,194,20.5
2013,7,30,12,55,0.96,6.67,4.98,208,20.3
2013,7,30,13,25,0.99,6.67,5.16,197,20.1
2013,7,30,13,55,0.98,7.14,5.31,193,19.9
2013,7,30,14,25,0.91,7.14,4.93,195,19.6
2013,7,30,14,55,0.89,7.14,4.87,191,19.4
2013,7,30,15,25,0.93,6.67,4.83,202,19.2
2013,7,30,15,55,0.89,6.25,4.89,197,19.2
2013,7,30,16,25,0.89,6.67,4.91,188,19.2
2013,7,30,16,55,0.9,7.14,4.92,186,19.3
2013,7,30,17,25,0.84,6.25,4.72,193,19.3
2013,7,30,17,55,0.85,6.67,4.62,200,19.4
2013,7,30,18,25,0.89,6.25,4.73,193,19.4
2013,7,30,18,55,0.81,6.25,4.5,198,19.4
2013,7,30,19,25,0.86,6.67,4.56,190,19.6
2013,7,30,19,55,0.83,6.25,4.48,208,19.7
2013,7,30,20,25,0.81,6.67,4.41,190,19.7
2013,7,30,20,55,0.86,6.25,4.37,202,19.6
2013,7,30,21,25,0.85,7.14,4.15,194,19.6
2013,7,30,21,55,0.89,6.67,4.11,200,19.7
2013,7,30,22,25,0.94,6.67,4.32,201,19.7
2013,7,30,22,55,0.88,6.25,4.35,200,19.7
2013,7,30,23,25,0.87,6.67,4.08,188,19.8
2013,7,30,23,55,0.93,7.14,4.18,201,19.8
2013,7,31,0,25,0.85,7.14,4.15,197,19.7
2013,7,31,0,55,0.86,6.67,4.28,204,19.5
2013,7,31,1,25,0.88,6.67,4.23,197,19.5
2013,7,31,1,55,0.86,4.17,4.34,262,19.4
2013,7,31,2,25,0.89,6.67,4.39,200,19.3
2013,7,31,2,55,0.8,4.17,4.4,267,19.2
2013,7,31,3,25,0.81,7.14,4.49,188,19
2013,7,31,3,55,0.84,7.14,4.67,191,19
2013,7,31,4,25,0.78,4.17,4.49,262,18.9
2013,7,31,4,55,0.8,4.55,4.66,250,18.8
2013,7,31,5,25,0.78,4.35,4.89,260,18.7
2013,7,31,5,55,0.74,7.69,4.89,179,18.6
2013,7,31,6,25,0.78,6.67,4.98,202,18.5
2013,7,31,6,55,0.77,7.14,5,202,18.6
2013,7,31,7,25,0.76,8.33,5.12,183,18.5
2013,7,31,7,55,0.76,7.14,4.99,193,18.5
2013,7,31,8,25,0.7,7.69,5,184,18.4
2013,7,31,8,55,0.67,7.14,4.94,187,18.3
2013,7,31,9,25,0.69,7.14,5.09,177,18.3
2013,7,31,9,55,0.72,7.14,5.37,191,18.5
2013,7,31,10,25,0.69,7.69,5.31,193,18.6
2013,7,31,10,55,0.67,7.69,5.42,190,18.5
2013,7,31,11,25,0.68,7.69,5.55,193,18.5
2013,7,31,11,55,0.75,7.69,5.5,184,18.6
2013,7,31,12,25,0.73,7.14,5.7,193,18.6
2013,7,31,12,55,0.7,7.14,5.8,193,18.7
2013,7,31,13,25,0.69,7.69,5.55,190,18.8
2013,7,31,13,55,0.72,6.67,5.81,190,18.9
2013,7,31,14,25,0.71,7.14,5.81,181,19
2013,7,31,14,55,0.8,6.67,6.11,186,19.1
2013,7,31,15,25,0.73,6.67,5.82,190,19.6
2013,7,31,15,55,0.74,7.14,5.89,184,19.8
2013,7,31,16,25,0.76,6.25,5.88,193,20
2013,7,31,16,55,0.7,6.67,5.63,181,20.2
2013,7,31,17,25,0.71,11.11,6.07,155,20.3
2013,7,31,17,55,0.79,11.11,6.19,166,20.5
2013,7,31,18,25,0.66,10.53,5.92,166,20.5
2013,7,31,18,55,0.67,7.14,5.85,181,20.5
2013,7,31,19,25,0.68,8.33,5.87,176,20.5
2013,7,31,19,55,0.68,9.09,5.96,176,20.6
2013,7,31,20,25,0.64,10.53,5.89,163,20.7
2013,7,31,20,55,0.63,9.88,6.05,173,20.7
2013,7,31,21,25,0.6,11.11,5.91,173,20.9
2013,7,31,21,55,0.62,11.11,6.06,177,20.8
2013,7,31,22,25,0.6,9.88,6.04,160,20.8
2013,7,31,22,55,0.63,11.11,6.15,177,20.9
2013,7,31,23,25,0.62,11.11,6.51,180,20.9
2013,7,31,23,55,0.58,11.11,6.05,187,20.9
2013,8,1,0,25,0.59,9.09,6.23,174,20.9
2013,8,1,0,55,0.6,10.53,6.25,186,20.9
2013,8,1,1,25,0.62,10.53,6.4,177,20.9
2013,8,1,1,55,0.59,9.88,6.46,179,20.8
2013,8,1,2,25,0.61,9.88,6.54,167,20.9
2013,8,1,2,55,0.59,10.53,6.57,186,20.9
2013,8,1,3,25,0.6,9.88,6.47,176,21
2013,8,1,3,55,0.61,10.53,6.55,184,21.2
2013,8,1,4,25,0.65,9.88,6.87,180,21.3
2013,8,1,4,55,0.64,9.88,6.31,183,21.2
2013,8,1,5,25,0.65,9.88,6.8,183,21.1
2013,8,1,5,55,0.64,9.88,6.72,181,21.2
2013,8,1,6,25,0.68,9.09,6.86,173,21.2
2013,8,1,6,55,0.68,9.88,7.07,177,21
2013,8,1,7,25,0.59,9.09,6.52,180,21.1
2013,8,1,7,55,0.65,9.88,6.92,172,21.1
2013,8,1,8,25,0.6,9.88,6.87,172,21.1
2013,8,1,8,55,0.6,8.33,6.55,188,21.2
2013,8,1,9,25,0.57,9.88,6.66,153,21.2
2013,8,1,9,55,0.6,9.09,6.74,170,21.2
2013,8,1,10,25,0.58,9.88,6.51,181,21.1
2013,8,1,10,55,0.59,9.09,6.59,176,21
2013,8,1,11,25,0.58,9.88,6.74,157,21.1
2013,8,1,11,55,0.51,9.88,6.46,169,21
2013,8,1,12,25,0.58,9.88,6.89,180,21
2013,8,1,12,55,0.55,9.09,6.62,177,21
2013,8,1,13,25,0.5,9.88,6.19,179,21
2013,8,1,13,55,0.52,9.09,6.54,179,21
2013,8,1,14,25,0.56,9.09,6.89,170,21.1
2013,8,1,14,55,0.54,9.88,6.66,173,21.3
2013,8,1,15,25,0.52,9.09,6.78,172,21.5
2013,8,1,15,55,0.52,9.09,6.81,177,21.5
2013,8,1,16,25,0.51,9.09,6.54,173,21.6
2013,8,1,16,55,0.51,9.09,6.69,177,21.8
2013,8,1,17,25,0.48,9.09,6.12,177,21.9
2013,8,1,17,55,0.49,9.09,5.97,176,21.9
2013,8,1,18,25,0.47,9.09,5.97,186,22
2013,8,1,18,55,0.5,9.09,5.88,170,22
2013,8,1,19,25,0.49,9.09,5.92,169,21.8
2013,8,1,19,55,0.47,9.09,5.96,174,21.8
2013,8,1,20,25,0.47,8.33,5.97,163,21.7
2013,8,1,20,55,0.48,9.09,6.02,166,21.7
2013,8,1,21,25,0.48,8.33,6.16,176,21.6
2013,8,1,21,55,0.49,9.09,6.04,176,21.6
2013,8,1,22,25,0.52,9.09,6.08,179,21.6
2013,8,1,22,55,0.5,9.09,5.42,173,21.5
2013,8,1,23,25,0.56,9.09,4.82,169,21.4
2013,8,1,23,55,0.55,9.09,4.24,166,21.3
2013,8,2,0,25,0.56,9.09,4.29,176,21.3
2013,8,2,0,55,0.54,9.09,4.45,169,21.3
2013,8,2,1,25,0.54,9.09,4.69,172,21.2
2013,8,2,1,55,0.56,8.33,5.03,173,21.2
2013,8,2,2,25,0.56,8.33,5.19,166,21.2
2013,8,2,2,55,0.56,8.33,5.22,162,21.2
2013,8,2,3,25,0.52,9.09,5.12,170,21.3
2013,8,2,3,55,0.54,7.69,5.26,173,21.3
2013,8,2,4,25,0.56,8.33,5.38,169,21.4
2013,8,2,4,55,0.55,7.69,5.36,163,21.4
2013,8,2,5,25,0.53,8.33,5.26,169,21.4
2013,8,2,5,55,0.58,8.33,5.05,173,21.4
2013,8,2,6,25,0.62,8.33,4.72,170,21.4
2013,8,2,6,55,0.66,8.33,4.58,164,21.4
2013,8,2,7,25,0.7,8.33,4.43,169,21.4
2013,8,2,7,55,0.69,7.14,4.19,174,21.5
2013,8,2,8,25,0.72,8.33,4.25,180,21.5
2013,8,2,8,55,0.79,8.33,4.32,167,21.4
2013,8,2,9,25,0.87,8.33,4.39,172,21.4
2013,8,2,9,55,0.89,4.76,4.49,208,21.4
2013,8,2,10,25,0.94,5.26,4.7,222,21.4
2013,8,2,10,55,0.92,4.55,4.6,229,21.4
2013,8,2,11,25,0.92,5,4.64,224,21.4
2013,8,2,11,55,0.95,5,4.91,228,21.3
2013,8,2,12,25,0.92,7.69,4.73,162,21.3
2013,8,2,12,55,1,5.88,4.88,222,21.3
2013,8,2,13,25,0.98,6.25,4.97,187,21.3
2013,8,2,13,55,1.01,5.88,5.07,225,21.3
2013,8,2,14,25,0.91,5.88,4.87,188,21.3
2013,8,2,14,55,1,5.88,5.23,207,21.4
2013,8,2,15,25,0.97,5.88,4.99,222,21.3
2013,8,2,15,55,0.95,5.56,4.65,222,21.4
2013,8,2,16,25,0.99,5.56,4.46,212,21.3
2013,8,2,16,55,0.98,6.25,4.5,204,21.4
2013,8,2,17,25,1,5.56,4.51,225,21.4
2013,8,2,17,55,0.99,6.67,4.7,201,21.5
2013,8,2,18,25,0.97,6.67,4.64,215,21.5
2013,8,2,18,55,1.09,6.25,4.94,221,21.5
2013,8,2,19,25,1.06,6.67,4.83,214,21.6
2013,8,2,19,55,1.06,6.25,4.97,215,21.6
2013,8,2,20,25,1.03,6.25,4.81,214,21.5
2013,8,2,20,55,1.17,6.25,5.03,212,21.5
2013,8,2,21,25,1.2,6.67,5.13,219,21.6
2013,8,2,21,55,1.24,8.33,5.12,197,21.5
2013,8,2,22,25,1.34,7.14,5.23,205,21.5
2013,8,2,22,55,1.31,7.14,5.11,197,21.5
2013,8,2,23,25,1.36,7.69,5.27,193,21.5
2013,8,2,23,55,1.39,7.69,5.26,190,21.5
2013,8,3,0,25,1.31,7.69,5.15,202,21.4
2013,8,3,0,55,1.31,7.69,5.19,198,21.4
2013,8,3,1,25,1.48,7.69,5.64,195,21.4
2013,8,3,1,55,1.46,7.69,5.51,201,21.4
2013,8,3,2,25,1.38,8.33,5.54,200,21.4
2013,8,3,2,55,1.44,7.69,5.3,200,21.4
2013,8,3,3,25,1.57,7.69,5.36,205,21.4
2013,8,3,3,55,1.53,7.69,5.35,207,21.4
2013,8,3,4,25,1.37,6.67,5.13,201,21.3
2013,8,3,4,55,1.43,7.69,5.25,202,21.3
2013,8,3,5,25,1.43,7.69,5.13,198,21.3
2013,8,3,5,55,1.44,7.14,5.42,198,21.3
2013,8,3,6,25,1.33,7.69,5.27,198,21.2
2013,8,3,6,55,1.41,7.69,5.54,200,21.2
2013,8,3,7,25,1.31,7.69,5.31,204,21.2
2013,8,3,7,55,1.25,7.69,5.14,205,21.2
2013,8,3,8,25,1.25,9.09,5.14,204,21.2
2013,8,3,8,55,1.27,7.14,5.26,209,21.2
2013,8,3,9,25,1.25,7.14,5.21,208,21.2
2013,8,3,9,55,1.26,7.69,5.06,193,21.2
2013,8,3,10,25,1.25,7.69,5.03,202,21.2
2013,8,3,10,55,1.23,8.33,5.04,181,21.2
2013,8,3,11,25,1.3,8.33,5.33,184,21.2
2013,8,3,11,55,1.23,7.69,4.98,198,21.1
2013,8,3,12,25,1.19,6.25,4.97,212,21.1
2013,8,3,12,55,1.23,7.69,5.24,200,21.1
2013,8,3,13,25,1.23,7.14,5.23,208,21.1
2013,8,3,13,55,1.22,7.69,5.17,201,21
2013,8,3,14,25,1.22,7.69,5.21,201,21
2013,8,3,14,55,1.13,7.14,5.04,193,21
2013,8,3,15,25,1.19,7.69,5.14,200,20.9
2013,8,3,15,55,1.13,5.88,4.87,218,20.8
2013,8,3,16,25,1.23,6.67,5,198,20.7
2013,8,3,16,55,1.08,7.69,4.88,198,20.7
2013,8,3,17,25,1.12,7.14,5.27,198,20.6
2013,8,3,17,55,1.05,7.14,5.14,207,20.7
2013,8,3,18,25,1.12,6.67,5.06,209,20.7
2013,8,3,18,55,1.09,7.14,5.06,191,20.7
2013,8,3,19,25,1.06,6.67,4.98,205,20.7
2013,8,3,19,55,1.04,7.14,4.97,207,20.8
2013,8,3,20,25,1.1,6.67,4.97,207,20.9
2013,8,3,20,55,1.02,5.88,4.77,205,20.9
2013,8,3,21,25,1.06,6.67,4.63,200,20.9
2013,8,3,21,55,1.05,7.14,4.42,195,20.9
2013,8,3,22,25,1.09,5.56,4.47,221,20.9
2013,8,3,22,55,1.04,6.67,4.34,204,21
2013,8,3,23,25,1.1,6.67,4.37,202,21
2013,8,3,23,55,1.1,5.56,4.15,225,20.9
2013,8,4,0,25,1.13,5.88,4.06,214,20.8
2013,8,4,0,55,1.13,5.88,4.16,219,20.7
2013,8,4,1,25,1.09,4.17,4.06,249,20.6
2013,8,4,1,55,1.1,7.69,4.28,191,20.6
2013,8,4,2,25,1,6.67,4.28,202,20.6
2013,8,4,2,55,0.99,4.76,4.11,231,20.5
2013,8,4,3,25,1,5.26,4.18,233,20.4
2013,8,4,3,55,0.95,4.35,4.25,252,20.3
2013,8,4,4,25,0.86,7.14,4.19,191,20.2
2013,8,4,4,55,0.91,5.56,4.32,224,20.2
2013,8,4,5,25,0.9,5,4.35,235,20.1
2013,8,4,5,55,0.88,5.26,4.52,238,20.1
2013,8,4,6,25,0.88,5,4.54,236,20.2
2013,8,4,6,55,0.85,4.76,4.66,246,20.4
2013,8,4,7,25,0.87,5.26,4.63,232,20.4
2013,8,4,7,55,0.83,5,4.52,245,20.2
2013,8,4,8,25,0.82,5.26,4.74,243,19.8
2013,8,4,8,55,0.81,5,4.7,252,19.5
2013,8,4,9,25,0.77,5,4.57,240,19.2
2013,8,4,9,55,0.77,6.67,4.76,202,19
2013,8,4,10,25,0.74,6.25,4.67,204,18.9
2013,8,4,10,55,0.81,6.67,4.68,197,18.7
2013,8,4,11,25,0.81,5.88,4.76,205,18.6
2013,8,4,11,55,0.82,5.88,4.56,212,18.6
2013,8,4,12,25,0.85,6.25,4.5,208,18.5
2013,8,4,12,55,0.85,6.25,4.62,217,18.2
2013,8,4,13,25,0.86,5.88,4.56,212,18.3
2013,8,4,13,55,0.86,6.25,4.67,217,19
2013,8,4,14,25,0.87,6.25,4.68,217,19.2
2013,8,4,14,55,0.81,6.67,4.61,208,19.4
2013,8,4,15,25,0.82,6.25,4.78,226,19.4
2013,8,4,15,55,0.84,5.88,4.72,222,19.8
2013,8,4,16,25,0.83,6.25,4.8,214,19.8
2013,8,4,16,55,0.79,6.25,4.63,212,19.8
2013,8,4,17,25,0.83,5.88,4.76,221,19.8
2013,8,4,17,55,0.78,5.88,4.51,226,19.8
2013,8,4,18,25,0.77,5.88,4.34,222,19.9
2013,8,4,18,55,0.82,5.56,4.46,221,19.9
2013,8,4,19,25,0.77,5.88,4.47,215,19.9
2013,8,4,19,55,0.76,6.25,4.34,207,19.9
2013,8,4,20,25,0.76,5.56,4.26,209,19.9
2013,8,4,20,55,0.74,5.88,4.25,214,19.8
2013,8,4,21,25,0.73,5.56,4.08,212,19.8
2013,8,4,21,55,0.71,5.56,3.82,209,19.6
2013,8,4,22,25,0.8,6.25,3.86,195,19.4
2013,8,4,22,55,0.87,3.33,3.7,285,19.4
2013,8,4,23,25,0.87,6.25,3.79,202,19.5
2013,8,4,23,55,0.87,3.57,3.67,291,19.6
2013,8,5,0,25,0.84,3.7,3.85,290,19.6
2013,8,5,0,55,0.84,3.7,3.82,288,19.5
2013,8,5,1,25,0.79,6.67,3.87,186,19.3
2013,8,5,1,55,0.8,6.25,3.96,200,19.2
2013,8,5,2,25,0.82,6.67,3.97,188,18.9
2013,8,5,2,55,0.79,4.17,3.96,278,18.9
2013,8,5,3,25,0.83,4.17,3.72,269,18.8
2013,8,5,3,55,0.89,4,3.66,290,18.9
2013,8,5,4,25,0.84,3.33,3.58,339,18.5
2013,8,5,4,55,0.91,3.7,3.67,319,18.6
2013,8,5,5,25,0.82,3.7,3.67,318,18.5
2013,8,5,5,55,0.87,3.7,3.65,329,18.4
2013,8,5,6,25,0.82,3.7,3.69,326,18.3
2013,8,5,6,55,0.8,4,3.59,319,18.1
2013,8,5,7,25,0.84,4,3.68,325,17.9
2013,8,5,7,55,0.83,4,3.84,330,18.4
2013,8,5,8,25,0.83,4.35,3.82,325,18.4
2013,8,5,8,55,0.84,4.17,3.89,340,18.3
2013,8,5,9,25,0.86,4.17,3.79,342,18.1
2013,8,5,9,55,0.89,4.35,3.86,344,17.9
2013,8,5,10,25,0.93,4.17,3.89,347,17.5
2013,8,5,10,55,0.87,4.35,3.89,357,17.4
2013,8,5,11,25,0.84,4.35,3.96,347,17.5
2013,8,5,11,55,0.82,4.35,3.9,350,17.5
2013,8,5,12,25,0.83,4.17,3.87,0,17.4
2013,8,5,12,55,0.88,4.17,3.87,342,17.3
2013,8,5,13,25,0.84,4.17,3.76,344,17.4
2013,8,5,13,55,0.88,4.17,3.79,337,17.5
2013,8,5,14,25,0.86,4.17,3.79,342,17.5
2013,8,5,14,55,0.82,4.17,3.72,335,17.6
2013,8,5,15,25,0.81,4,3.75,336,17.7
2013,8,5,15,55,0.82,4.17,3.74,322,17.9
2013,8,5,16,25,0.77,3.85,3.68,335,17.9
2013,8,5,16,55,0.77,4,3.64,314,18
2013,8,5,17,25,0.77,4,3.62,312,18.1
2013,8,5,17,55,0.75,3.7,3.62,311,18.2
2013,8,5,18,25,0.78,4,3.7,301,18.3
2013,8,5,18,55,0.77,4,3.86,291,18.4
2013,8,5,19,25,0.79,4,4.02,298,18.4
2013,8,5,19,55,0.75,10.53,4,202,18.4
2013,8,5,20,25,0.74,4,4.08,288,18.5
2013,8,5,20,55,0.75,9.88,4.3,211,18.5
2013,8,5,21,25,0.74,9.88,4.44,208,18.5
2013,8,5,21,55,0.72,9.88,4.58,205,18.5
2013,8,5,22,25,0.73,9.09,4.88,201,18.5
2013,8,5,22,55,0.77,9.88,5.25,204,18.5
2013,8,5,23,25,0.75,9.88,5.44,205,18.5
2013,8,5,23,55,0.79,9.09,5.56,207,18.5
2013,8,6,0,25,0.74,9.09,5.19,205,18.5
2013,8,6,0,55,0.76,8.33,5.5,205,18.4
2013,8,6,1,25,0.72,9.09,5.09,204,18.4
2013,8,6,1,55,0.78,9.88,5.45,195,18.4
2013,8,6,2,25,0.73,9.09,5.18,204,18.4
2013,8,6,2,55,0.71,9.09,5.37,208,18.4
2013,8,6,3,25,0.71,9.09,5.26,204,18.4
2013,8,6,3,55,0.68,9.88,5.09,194,18.3
2013,8,6,4,25,0.68,9.09,5.23,201,18.3
2013,8,6,4,55,0.67,9.09,5.15,201,18.3
2013,8,6,5,25,0.7,9.09,5.66,208,18.2
2013,8,6,5,55,0.73,8.33,5.51,208,18.2
2013,8,6,6,25,0.64,9.09,5.23,188,18.2
2013,8,6,6,55,0.68,9.09,5.29,183,18.1
2013,8,6,7,25,0.68,7.69,5.22,184,18.2
2013,8,6,7,55,0.7,8.33,5.48,193,18.2
2013,8,6,8,25,0.68,8.33,5.43,190,18.3
2013,8,6,8,55,0.63,8.33,5.27,186,18.3
2013,8,6,9,25,0.65,8.33,5.41,186,18.3
2013,8,6,9,55,0.64,8.33,5.48,187,18.2
2013,8,6,10,25,0.63,8.33,5.62,170,18.1
2013,8,6,10,55,0.62,7.69,5.72,187,18.1
2013,8,6,11,25,0.6,8.33,5.9,183,18.1
2013,8,6,11,55,0.58,7.69,5.84,194,18.1
2013,8,6,12,25,0.55,7.69,5.8,197,18.2
2013,8,6,12,55,0.57,7.69,5.68,186,18.2
2013,8,6,13,25,0.53,7.69,5.74,188,18.3
2013,8,6,13,55,0.58,8.33,6.14,174,18.4
2013,8,6,14,25,0.55,7.69,5.97,191,18.5
2013,8,6,14,55,0.53,7.69,5.88,190,18.7
2013,8,6,15,25,0.49,7.69,5.55,180,18.8
2013,8,6,15,55,0.48,7.69,5.65,179,18.8
2013,8,6,16,25,0.46,8.33,5.48,160,19.2
2013,8,6,16,55,0.47,7.69,5.86,179,19.2
2013,8,6,17,25,0.49,8.33,5.87,170,19.4
2013,8,6,17,55,0.47,8.33,6.21,166,19.5
2013,8,6,18,25,0.47,8.33,6.12,172,19.7
2013,8,6,18,55,0.44,7.69,5.84,173,19.8
2013,8,6,19,25,0.48,7.69,6.06,183,19.5
2013,8,6,19,55,0.46,7.69,5.95,173,19.7
2013,8,6,20,25,0.46,7.69,6.08,155,19.6
2013,8,6,20,55,0.46,7.69,5.95,164,19.7
